gesture_id,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
10,a,0.0,0.0,0.0,-0.48053510217180057,-0.16649772333831414,-0.18106556228493242,-0.7843577034631617,-0.4622277877828282,-0.2687573959619094,-0.8572455390370334,-0.7515093548713755,-0.35022348075372506,-0.7843883326565494,-0.9650988492902949,-0.38264097479501424,-0.49753564891311164,-0.7503137057287331,-0.06150712165270058,-0.4764977770052249,-0.9999980386542238,-0.28223891726521044,-0.45911372236731757,-0.7850971296012417,-0.3609679855192771,-0.477605279537889,-0.62743709760845,-0.3706998271916145,-0.17343488492466413,-0.7315852399306805,-0.058926772854602905,-0.14779006668691413,-0.9634035760436812,-0.2755870046554478,-0.18711514526903017,-0.6682279350710792,-0.29787041505055006,-0.2195064525190261,-0.5468243924137014,-0.25673903239579005,0.14249858126590031,-0.6841246617972518,-0.09879964783840141,0.1578055791140422,-0.8807756569725339,-0.31686568801123244,0.05875287199408083,-0.5988559100389651,-0.2109536782468912,0.01370048496442733,-0.48113120238967716,-0.08373811462572193,0.45982111644819057,-0.5925569930377294,-0.1563166917932658,0.447169856715268,-0.7719377409024433,-0.28447400081895213,0.32327009324945505,-0.5766666961040617,-0.18847939069337788,0.26926825339000965,-0.47919238613877013,-0.08027174772701173
10,a,0.0,0.0,0.0,0.3720647077457248,-0.16291479269823725,-0.03418290766385602,0.579591405206563,-0.47606238790818095,-0.04105991698307757,0.619882280978312,-0.768278842426387,-0.06735480266098785,0.5507725081420614,-0.9829827320324772,-0.08708885683038957,0.4245607801728701,-0.7584713514503162,0.03225875173054921,0.4281214516096611,-0.9999962369666898,-0.10479419041189665,0.4300909795395169,-0.7756256571085884,-0.20246141030228718,0.42629210759463954,-0.5753442251020456,-0.24791747456323734,0.2213533173487741,-0.7409241943891124,-0.00947797392960479,0.23436911347330835,-0.9764692546503997,-0.16818127033884564,0.27708797464998713,-0.6897456825407117,-0.23785692358410776,0.274111141181698,-0.47321626192208327,-0.25358348410657566,0.016064852345746016,-0.6914042264738991,-0.06937053520917308,0.04792585250928368,-0.9326174831475961,-0.2330138216576297,0.10594001241283416,-0.644705319660811,-0.226281811570717,0.11324482799415125,-0.43285888290113705,-0.1820468473367139,-0.2052012145344352,-0.6157865555753814,-0.13231921097006505,-0.15594372698135764,-0.7713006468945549,-0.2570561480816337,-0.0926996977303013,-0.5762887282466331,-0.24571078348626485,-0.06827853829484913,-0.41459415241667946,-0.20726762984077232
10,a,0.0,0.0,0.0,0.2905396057085057,-0.16479536753832436,-0.09264625324597489,0.4688616439984513,-0.4878659200359414,-0.1303305947324942,0.5139940626780478,-0.7739591385486417,-0.1714813246300349,0.5004720014581191,-0.9999972380318264,-0.2018546298891295,0.3230503034833965,-0.6800460214809723,-0.04692313542694525,0.32463252523684477,-0.909803766100801,-0.2226357363462103,0.31128595547349447,-0.7317126159608097,-0.3305066388483482,0.30621267196751006,-0.545305459082231,-0.3724373262021785,0.12116664394727185,-0.6576259178332128,-0.06695354157811055,0.13859758804243488,-0.8645427744122103,-0.2607498755065217,0.14922930826503855,-0.5995265572503692,-0.32888490682324995,0.15582093858530383,-0.3850720462842881,-0.33344163468394433,-0.06922117280003849,-0.6023683335387912,-0.11096720736658583,-0.048244346450425066,-0.7517636672578254,-0.30811398660807887,-0.016335192561404647,-0.48685528021236224,-0.2982663189167952,-0.00460162963816321,-0.2949866514088385,-0.23873156251186906,-0.26103876750268107,-0.5335486838743952,-0.16134011825648528,-0.229397295704089,-0.6534315732453078,-0.2955917822000914,-0.19844083324022782,-0.4732425099937705,-0.27691638801755414,-0.18745286206824716,-0.33148541722839525,-0.22847185619076937
10,a,0.0,0.0,0.0,0.2671316119128386,-0.20807909279257036,-0.08044672963390198,0.40293434838792763,-0.5257790038101046,-0.11812006897851089,0.4265032597513286,-0.7938178115812448,-0.16088179537287386,0.3859665817253913,-0.9999981171249002,-0.1931985786192458,0.28068236956965864,-0.6729640265652458,-0.050768681566518176,0.25465341822184867,-0.8592054386878228,-0.2122250295182786,0.2611320098358988,-0.6873585712030321,-0.31200688022918466,0.2925603673739415,-0.5318179979506633,-0.35538225585391947,0.09283250429669165,-0.636472722685203,-0.07172842985567057,0.10411097958287627,-0.7975983274076499,-0.26189731348928247,0.13983464324880607,-0.5580870052075358,-0.32644564273895343,0.1658919883062901,-0.3621006025773767,-0.33427602183531224,-0.0823101097301678,-0.5864243763746574,-0.11314932503613169,-0.05584111199646058,-0.6912908194226363,-0.30322604134140435,-0.009502128895982708,-0.45298449034809696,-0.2967863648215419,0.014587071945872639,-0.275635247389967,-0.24483743561245766,-0.2596534045989194,-0.5343814561305849,-0.16108391818363665,-0.2101903839516349,-0.597097044369061,-0.29392137778997307,-0.16412742586674342,-0.4234710809055821,-0.2874319561641303,-0.13175298543323688,-0.2910988208083868,-0.25064526792099606
10,a,0.0,0.0,0.0,0.36307037631547046,-0.14975127771385777,-0.11168037320044684,0.6978794768033495,-0.4027371134024551,-0.15570631115556413,0.8386761171872618,-0.7206106535259476,-0.20247833921340963,0.8219317654932814,-0.9999961991123645,-0.2402517366549536,0.5520414068666548,-0.7496459393327365,-0.03873463712500395,0.5628338223178501,-0.9791807339027457,-0.22305874406036452,0.473011510439539,-0.773018707233759,-0.34471527476569536,0.4148620992320023,-0.5630962811385438,-0.391055200113619,0.30203856236672805,-0.7656653292431864,-0.04051448910062043,0.3006228479338275,-0.948784105796821,-0.23853380377854375,0.24161820837228215,-0.6673991382664828,-0.3083148869769909,0.21495569982793275,-0.42670593581987404,-0.3105479675020024,0.08863564005889464,-0.7496980459609277,-0.06958204774227479,0.0676615894591286,-0.8802671747084051,-0.2651989176543027,0.035638894727800775,-0.6050731542588598,-0.25073009639601784,0.030049439376780816,-0.3864836967662592,-0.18771929253174544,-0.11931285103010138,-0.7158969293543767,-0.10806104397440044,-0.12270340667145047,-0.8356454371062684,-0.23485462272712657,-0.12946356202759346,-0.6173521944674072,-0.20839802032059165,-0.10786411861425371,-0.439358557897497,-0.1508829506736441
10,a,0.0,0.0,0.0,-0.3107857758569259,-0.11219902174097421,-0.0767147361834146,-0.5502762116340629,-0.3883549495166955,-0.12385598211162507,-0.6702401519506311,-0.6180834328932236,-0.17991064364863107,-0.7466509547440549,-0.7734493550428921,-0.20864257881105433,-0.43828903468558783,-0.8055654613963229,-0.008838212957871284,-0.5712657337509214,-0.997599973885321,-0.17334835795003053,-0.5826786251009821,-0.7197581061240358,-0.2453575250946121,-0.5475203907557477,-0.6287300807435748,-0.26967897220606374,-0.24296983838643765,-0.8164195959335094,-0.039386241824956154,-0.3763826884951518,-0.9999977150974978,-0.1899006986187269,-0.38559524720052346,-0.6662819024815254,-0.18359978009299993,-0.3079750700854077,-0.6189275434839723,-0.13829687165778273,-0.02105210179037396,-0.7875851431448865,-0.10141997748680581,-0.1511126153080463,-0.9802599226417511,-0.2444572528218919,-0.17235395421778862,-0.6566899842972039,-0.15594422893412324,-0.08919258194200999,-0.5931671213825197,-0.059949550571017,0.21515055183586565,-0.7252440759144908,-0.17471619026984073,0.08784654015051857,-0.8575919820470257,-0.25167759545186924,0.04069074734227028,-0.6404219929992174,-0.18326858108640479,0.1010734589354169,-0.5735508792175511,-0.10816042629018773
10,a,0.0,0.0,0.0,0.3177163522135319,-0.19154872292748082,-0.0813420054445563,0.5170231574397535,-0.4976836734796099,-0.11102921957476021,0.513753372986424,-0.8058063981732493,-0.14387067388423336,0.407806682215496,-0.9999977114897148,-0.1634955018163976,0.33291973821389664,-0.7036094358128925,-0.023308681064598085,0.2594917911049097,-0.9510104858400742,-0.16831831794009236,0.2669440515045071,-0.7402480451393411,-0.25758366540591965,0.30952327168269117,-0.5720811251149845,-0.2984830135308366,0.1353398309551838,-0.6507576280331987,-0.04134146951809167,0.08984589073199764,-0.8775761276564843,-0.21048109108077218,0.14499900148245287,-0.6045095681091143,-0.27441022978121454,0.17664911273862016,-0.43419418786064673,-0.284679151475704,-0.03488183847940712,-0.5780091184262781,-0.07908006408475454,-0.08220729995138784,-0.7668351807351592,-0.2562327871943101,-0.0068395253545698335,-0.49924149640519705,-0.2503217252582311,0.037830932796748214,-0.3333286829300571,-0.2015919144843357,-0.20803118651404853,-0.49438006037731186,-0.12214297938085221,-0.229804014300605,-0.6373989264454408,-0.24768576760334357,-0.15783492767838786,-0.4577844870942084,-0.2396243187106266,-0.10846010482695603,-0.3256472607148661,-0.2023019580473389
10,a,0.0,0.0,0.0,0.40114490865149327,-0.1220720850955055,-0.05177572882180672,0.6492564307382521,-0.4349123949877147,-0.06283026133649978,0.7276842738504472,-0.7540197761688723,-0.0851363911593598,0.7564190375420379,-0.9921649735550742,-0.09909899743622495,0.4777781868492475,-0.716267941822732,0.009325043374091973,0.5008154597722448,-0.9999968578790237,-0.12482249918074435,0.4691520268206284,-0.8127314245240636,-0.20644947451028806,0.44961913726191394,-0.6244645782493042,-0.2417758744038646,0.2437941345173427,-0.7145438897125375,-0.02229876782531283,0.24533623924553152,-0.94131943585843,-0.1964237336420096,0.23931699283897032,-0.6618282176020812,-0.2711317454027114,0.22169918609518116,-0.45354790844670645,-0.2867446895824769,0.03208772712962373,-0.6663484348315203,-0.07053309458694103,0.020901193802599284,-0.8618199479496967,-0.2539882145225422,0.03142220986564279,-0.5707044176679822,-0.25216174092543625,0.033091012899469203,-0.37265267904090876,-0.20513396122708555,-0.17694705966693494,-0.592086372077487,-0.12009242910360843,-0.19145078499610668,-0.7501299602650445,-0.2572272852671299,-0.1683961882101803,-0.537506839600874,-0.24736354592786328,-0.14122019761219132,-0.3792674917622187,-0.20583166810123865
10,a,0.0,0.0,0.0,0.3805983459610779,-0.14620912880254688,-0.0451258275517595,0.6030665288138735,-0.45690816810118157,-0.056460511302339915,0.6145460570804134,-0.7869934712108382,-0.08038117996151802,0.5521270154452979,-0.9999968857506055,-0.09796963735292501,0.4235741373003983,-0.7318270270995509,0.014896488351879818,0.40233200744780545,-0.9836356854435814,-0.11643292197642663,0.40308851695494907,-0.753905763098309,-0.20708990376199227,0.4008655799894728,-0.5415840517029373,-0.2508072851012457,0.19658332510474877,-0.7202894914177289,-0.023552009848398014,0.20666854073163482,-0.9699776770946374,-0.17253318106040885,0.23560570226589594,-0.6767256441052443,-0.2382055685816235,0.22193869116610018,-0.45483670009849003,-0.2558555312354542,-0.015861083575427624,-0.6722080266030708,-0.07887762195666327,0.009754805389438952,-0.9220103244673223,-0.2365072970858912,0.04897914116763242,-0.6240678118782148,-0.21783526697775524,0.04705468715823196,-0.4105803834653332,-0.16890066390357644,-0.2386226447317542,-0.5933142293447747,-0.1382361343540775,-0.2099602527222016,-0.7710316867624808,-0.259837647482709,-0.15906830543415734,-0.5680290290529486,-0.23981580802392363,-0.136430285140215,-0.4062352104073105,-0.1980372665330606
10,a,0.0,0.0,0.0,0.36863037990872805,-0.13010900161823208,-0.057661486153079804,0.6647166986983415,-0.43602668890555846,-0.08910938724613468,0.7448789961247926,-0.7553155216653364,-0.12993799779375814,0.7003369212307932,-0.9999960169280419,-0.16622071178482872,0.606579838498879,-0.7004748562021093,-0.05607251490124347,0.6083542377684428,-0.9844606456405859,-0.20477206729584696,0.5431442336784109,-0.7507553582762835,-0.29730773704380503,0.5082640168354469,-0.5337425765371216,-0.338367102293066,0.370900727810098,-0.7170412973353929,-0.09337640914494222,0.38988684747634844,-0.9602925868712087,-0.23864762610978016,0.3579576318269458,-0.6816556354770554,-0.2871823367698873,0.3212776128883752,-0.47011372031105764,-0.3002152329301484,0.13438593536738808,-0.7022404713168733,-0.1465298565911838,0.1608100974627841,-0.9215684713697608,-0.2865393425737801,0.14948993343129613,-0.646258577958437,-0.25656816251117537,0.12132722091430313,-0.442184618829822,-0.20930369701989976,-0.11550261405325439,-0.6744488299877754,-0.20553443400101587,-0.05626631004627911,-0.8647511336669849,-0.29884828786802226,-0.04846645540321662,-0.6784157068134566,-0.262048762877496,-0.061727442826286616,-0.5200373957726878,-0.21542395300997963
